"","V1","V2","V3","V4"
"X600133.SH",-0.280283769602876,0.772489941162465,-0.652130978775376,-0.0760058191250237
"X600355.SH",-1.13616395693212,0.424109729467048,0.83517853866883,-0.076679102332084
"X600483.SH",-0.82160032296717,0.297405202851608,0.536550389904408,-0.0784534513600633
"X600405.SH",-0.562153661756943,-0.188536821772736,0.673700385404349,-0.0793123956132932
"X600361.SH",-0.717596010136406,1.53737255250703,-0.847848794115235,-0.0801812765370237
"X600505.SH",0.721935303116879,-1.34423165248728,0.111192086322449,-0.0811377486026984
"X600601.SH",-1.05190001427764,1.23915537760119,-0.113630728371613,-0.0831026109421802
"X600501.SH",-0.741926116839278,0.270385232397443,0.414937502608189,-0.0911736262340215
"X600183.SH",0.146384851662846,-0.0896060761515862,-0.412095296791573,-0.0919564712178091
"X600095.SH",-0.814676106807185,0.619601195358581,0.151007940570859,-0.094687701944042
"X600448.SH",-1.01090896316548,0.900887573188304,0.130056241600777,-0.0950804408294672
"X600600.SH",0.381313809276665,-1.0266129106099,0.192550996010759,-0.0976930506690772
"X600302.SH",-1.46912597273624,1.77455043499625,-0.142433103620947,-0.0980151896819075
"X600449.SH",-0.16476191894336,1.04567114209667,-1.15796551658451,-0.0995930799236951
"X600303.SH",-0.0530236511227608,0.928643956751919,-1.1906808223328,-0.0998205201233673
"X600395.SH",1.17429506477769,-1.00552456389401,-0.897413140947307,-0.10116328554132
"X600288.SH",-1.33418069429708,1.00454453705707,0.407358917181929,-0.110101241447134
"X600551.SH",-0.694617576028137,0.376202057836543,0.175454239799203,-0.112350141120531
"X600628.SH",0.0141094210759053,0.177532547771748,-0.584877920821514,-0.116559843484568
"X600011.SH",-0.626583388766401,0.431179484925661,0.00918073121514638,-0.118525290664318
"X600137.SH",-0.6486607078116,0.266109625601529,0.198810148046052,-0.119988351030366
"X600360.SH",-0.643704574964719,0.933840903472968,-0.476058870079811,-0.120147219967941
"X600480.SH",-0.908181845975573,0.648448466032371,0.149662908179328,-0.12383932612672
"X600283.SH",-0.645056247559323,0.180942667509947,0.262655179593845,-0.124943144892592
"X600408.SH",-0.931373147709078,1.84939914683376,-1.02769862584557,-0.126039102787176
"X600173.SH",0.162342848950814,-0.0617809980042171,-0.590308937893803,-0.130689841189081
"X600488.SH",-0.299478620872228,0.70935019589257,-0.751635635081077,-0.132477080105443
"X600322.SH",-0.561252546693874,0.73268584558962,-0.433229387237834,-0.134664081172014
"X600573.SH",-0.745739244807225,1.0101688016057,-0.467455069557973,-0.135481578308573
"X600602.SH",-0.723002700514822,0.391534342871327,0.108547855085332,-0.139176420818931
"X600104.SH",-0.398601277809856,0.0242791772016186,0.0353574637753394,-0.141549518830855
"X600621.SH",-0.675243602172146,0.461304798009524,-0.0376412230799695,-0.142998368389992
"X600213.SH",-0.399502392872925,-0.353296685692857,0.407031879942809,-0.143680398874185
"X600391.SH",-1.09155876131019,0.591360057808196,0.376703425680462,-0.146204459477476
"X600081.SH",0.104671484914375,-1.54620172365623,0.916491917824352,-0.147044347783812
"X600225.SH",-0.616220565541104,0.455798031292882,-0.139804814242796,-0.151690261101416
"X600203.SH",-0.590723828102413,-0.272551037236528,0.551312287573079,-0.15266115614
"X600100.SH",-0.433744765269561,0.763755764080805,-0.694459249795922,-0.152708951822359
"X600578.SH",0.502603493080604,-0.319355572778299,-0.873475329597109,-0.15680787348038
"X600498.SH",0.388114436388196,-0.0521956955601576,-1.02159133951639,-0.166890335967685
"X600543.SH",0.210101947293489,-0.227432799302001,-0.609427626095976,-0.167017348701997
"X600277.SH",-0.832488180677748,1.10618242485799,-0.555574902368034,-0.167813015524112
"X600135.SH",-0.818070339668638,-0.118624328514511,0.648991702966806,-0.168117923531767
"X600215.SH",-0.863112137297353,0.973502503783334,-0.385253725304196,-0.1687702213752
"X600321.SH",0.341942263914253,0.634610887449512,-1.65468340035963,-0.169244848307334
"X600271.SH",-0.158904671033409,-1.00248325789958,0.64833773884521,-0.169805524129674
"X600113.SH",-0.0699853312373897,-1.05593411890763,0.581556554679472,-0.170307401763404
"X600589.SH",-0.639198999649372,0.542030234684753,-0.275972585106676,-0.175862304986326
"X600328.SH",-0.963138172356119,0.603155891539134,0.0850476433681841,-0.178794208470252
"X600416.SH",-0.82888372042547,0.742602935415733,-0.236476353627253,-0.179715513633644
"X600371.SH",0.177661805022992,-1.19062841267589,0.354157069459996,-0.17987668095557
"X600379.SH",0.280681549298251,-0.488653931037508,-0.485613350071518,-0.180007564613407
"X600058.SH",-0.758965740323021,0.334466877725039,0.0513828608504061,-0.187831374556575
"X600397.SH",0.100165909599028,0.29017020650034,-1.05765395868234,-0.190178761814988
"X600358.SH",-1.23865487725963,0.561256691338744,0.455106045468928,-0.190553129861551
"X600462.SH",-1.38102183169335,0.580031802333017,0.597638785426329,-0.199107556349534
"X600089.SH",-0.33189278894472,0.322152286477136,-0.551998028425804,-0.201710838162488
"X600272.SH",0.54081117543994,-2.1132711256073,0.713425625625116,-0.203629179818681
"X600198.SH",-0.657128217462751,-0.0652847587969478,0.242134404615061,-0.209796393239666
"X600595.SH",-0.429239189954214,1.35264265448592,-1.5025960962402,-0.21668170850797
"X600136.SH",-0.064224571106524,-1.66666767819495,1.00542805499106,-0.224061715403775
"X600362.SH",0.0663740947339278,0.261677335630145,-1.09781991844942,-0.224293136952212
"X600196.SH",-0.738980728924876,-0.246799239924904,0.482569813327968,-0.224861119549031
"X600368.SH",-0.114719145258571,-0.00345534928770715,-0.601102165605915,-0.227254912571515
"X600039.SH",-0.207986664434988,0.0563891932012897,-0.545817319389609,-0.230023103630491
"X600307.SH",-0.212070459754501,1.13924793635285,-1.62970883322749,-0.231966452964193
"X600143.SH",-0.0814087756094454,-0.431215576096519,-0.26517948084437,-0.241482027326045
"X600130.SH",-0.289764706611411,-0.691238234724359,0.27097656998123,-0.241984382067503
"X600083.SH",0.514771823947962,-2.09527301245166,0.593939800922006,-0.244491233879711
"X600382.SH",-0.636946211991699,-0.757900088617603,0.780836676884519,-0.247897508316605
"X600030.SH",-0.819422012263242,0.311790703223566,-0.0467980431915881,-0.248271006895703
"X600528.SH",-0.881598951615027,0.656859106877841,-0.309632743868105,-0.24847167174309
"X600343.SH",-0.817379513160125,0.271917268451525,-0.0269363124809389,-0.253457518472874
"X600067.SH",0.274531674302947,-0.720842388680405,-0.498519069558793,-0.25599576775058
"X600112.SH",0.10372424868577,-1.54809410713915,0.543178497869573,-0.259984983306564
"X600295.SH",-0.570263697324567,0.322148249303437,-0.439277550462473,-0.263244269277538
"X600123.SH",0.785013357531733,-0.354460439264079,-1.59414399921565,-0.270575988531224
"X600388.SH",-0.48375665126991,-0.245743559392787,-0.0264331815761687,-0.275155682798651
"X600018.SH",-0.868265986733873,-0.312587571150809,0.550987644512004,-0.275786372685191
"X600350.SH",-0.199847482383437,0.00575285710865382,-0.66385003513743,-0.277368146362008
"X600246.SH",-0.586402904517936,0.835239453794397,-0.987851260099099,-0.280344703698585
"X600506.SH",-0.0620676077898095,-1.07254503329402,0.213423597323685,-0.282563473907025
"X600231.SH",-1.17175800192336,1.73736505011045,-1.11719003649624,-0.282650696685079
"X600519.SH",1.2770221819676,-2.8751509113626,0.228320618286214,-0.283240215135877
"X600191.SH",-0.954352101709065,0.43915532609788,-0.130152949188663,-0.289040127610861
"X600310.SH",-0.59459380402744,0.338453437440296,-0.513936306130984,-0.290482382218182
"X600316.SH",-0.481503863612236,0.111175985934503,-0.439271946589487,-0.29103033364139
"X600259.SH",-0.748442651160165,-2.59290063503555,2.61166058947539,-0.293749074132114
"X600333.SH",-0.964501537417407,0.565147755464601,-0.260395133132446,-0.294374828267316
"X600396.SH",-0.121580005429871,-0.108133102546686,-0.723892547073621,-0.298239697058041
"X600477.SH",-0.936554676552213,0.615676874683261,-0.374377831113279,-0.302232157549891
"X600586.SH",-0.316149249539011,0.92806757090808,-1.51821578114105,-0.303504162885495
"X600172.SH",-1.0938028127482,0.168794803772509,0.277025576779539,-0.303775010933665
"X600545.SH",-0.886104526930374,0.347276941783085,-0.185970524335819,-0.30604988553797
"X600127.SH",-0.0115723582215708,-0.446623984214327,-0.579074977542215,-0.312338631815591
"X600185.SH",-1.0073045029132,-0.281634136647746,0.57395751399454,-0.315224787961242
"X600064.SH",-1.07849259289568,0.561879398905275,-0.175277622036044,-0.315416504097503
"X600122.SH",-0.987479971525675,1.09454098963936,-0.838263386206363,-0.318108707580371
"X600237.SH",-1.1528345855989,0.460854480277752,-0.00536669112109356,-0.324487497492563
"X600159.SH",-0.0300452170144926,0.232184943220709,-1.29254788145161,-0.330126968275066
"X600210.SH",-0.911322883924776,0.678815018905481,-0.567959491594815,-0.331272495376711
"X600515.SH",-0.375622843701588,-0.853324866756725,0.246628591041111,-0.332258020195319
"X600085.SH",0.307422374104979,-1.64017266804874,0.109396641704424,-0.336263858261303
"X600339.SH",-0.907718342120857,0.530960366089582,-0.474577700609656,-0.346172537204365
"X600197.SH",0.540631611466539,-1.29233210312968,-0.583966608746419,-0.346636968976215
"X600063.SH",-1.14651169259158,1.15405316221096,-0.788008453680867,-0.348791264477606
"X600019.SH",-1.21230212455205,1.09177852886921,-0.641821816454901,-0.349933836096529
"X600373.SH",-0.908580694501255,-0.00853424365222061,0.0411396936736469,-0.353650642794074
"X600466.SH",0.0360300588083601,-0.868027642480337,-0.363129314907359,-0.354935063692965
"X600021.SH",-1.40424568819525,0.454193130666122,0.212819959572773,-0.361594348206431
"X600167.SH",-0.516196793540406,-1.14227180814313,0.586701514236692,-0.373149805588094
"X600186.SH",-1.39478012658715,1.24502382721635,-0.633215264498762,-0.374369481819584
"X600007.SH",-0.796428113924843,-0.282270400179629,0.0921458257470363,-0.375608617899715
"X600532.SH",-0.287511867983961,-1.21933553194546,0.342980979010384,-0.377911113074106
"X600012.SH",-0.598648821811252,-0.0608590142242311,-0.41340041000511,-0.381737355993303
"X600592.SH",-0.984540139316891,0.0671549767486521,-0.0329978326004359,-0.383568912482291
"X600132.SH",0.223019895665277,-1.56784352487002,-0.0130053573231188,-0.38504670639183
"X600219.SH",-1.44749921122258,1.26800606991935,-0.640387651433392,-0.390714158943242
"X600096.SH",-1.29384225084038,1.65112426678684,-1.23695435273771,-0.39328592612141
"X600267.SH",-0.470239925323869,-0.118325802297932,-0.565809437410671,-0.393336542042129
"X600375.SH",-0.736519426460862,-0.184173557242938,-0.156527231364782,-0.396818007166661
"X600180.SH",-0.659553346688867,-1.79767535665522,1.35411244381913,-0.396890212526374
"X600611.SH",-0.982523838678794,0.174376977775745,-0.20087376454991,-0.400958571503767
"X600565.SH",-0.545461890826949,-0.0201001242390898,-0.590405724411718,-0.401336510926022
"X600559.SH",-0.149863427846786,-1.32478182457011,0.18332256753018,-0.402383148250694
"X600202.SH",-0.81805536474836,1.05207030448743,-1.31525243859774,-0.406176786132437
"X600475.SH",-1.24069330424816,0.503620971373286,-0.225461587757478,-0.412829506614523
"X600029.SH",-0.42112915438659,0.253411033146904,-1.07848241172621,-0.415973075328427
"X600619.SH",-1.44164196331263,0.560967143289759,-0.0647432699159163,-0.427789623312898
"X600518.SH",-0.731112736082446,-0.908798066880292,0.428371923944024,-0.436572937313859
"X600222.SH",-1.2861908478341,0.294148397335226,-0.0525213014919284,-0.441988210380651
"X600139.SH",0.241198783913681,-1.57906797719493,-0.223824177594928,-0.444388132871486
"X600496.SH",-1.21681375507682,0.173840589798231,-0.0498864692740888,-0.449539265873487
"X600509.SH",-0.784278524803537,-0.157297418779842,-0.298251651923404,-0.450376131132389
"X600331.SH",0.0393406428418471,-0.49160305075524,-1.07152583936735,-0.453202409900039
"X600463.SH",-1.29497711727678,-0.114565888197508,0.322619828370934,-0.455574664858682
"X600535.SH",0.175409017365319,-2.44263586303674,0.677366049683914,-0.459417337059721
"X600500.SH",-1.20690148938306,0.523513432963804,-0.453223278447011,-0.461673549398187
"X600470.SH",-1.30241968606841,1.23597197570791,-1.04326357198042,-0.463155353309119
"X600560.SH",-0.985677741399537,0.0374097375116649,-0.303492094293775,-0.474095803594448
"X600285.SH",-0.377875631359261,-0.668288835411612,-0.424865081208996,-0.479096427529887
"X600423.SH",-1.26637508354564,1.36695008195608,-1.27835545773542,-0.479971646152058
"X600056.SH",-0.437752624215851,-0.824505269435975,-0.199568954349531,-0.482323316821992
"X600258.SH",-0.76413154323764,-0.216464683325348,-0.376961420439153,-0.483680448424406
"X600599.SH",-0.930234290925754,-0.744046810981383,0.365967695650459,-0.485517450969579
"X600162.SH",-1.44569698109644,0.314023890443135,-0.0320847997098716,-0.493697065218597
"X600280.SH",0.280388922212898,-1.29833125252561,-0.727064356017889,-0.495463113677891
"X600366.SH",-0.855466614786016,-0.661605208511329,0.144484497465738,-0.497322859228084
"X600150.SH",-1.44569698109644,0.992764858158119,-0.733170832441533,-0.500400584723599
"X600467.SH",-0.71510063947391,-0.00598872960213938,-0.748450921891238,-0.512372151237577
"X600570.SH",-1.18167026761712,-1.97112431730031,1.83151991997378,-0.514549426244806
"X600233.SH",-1.10056991194088,0.206787359944464,-0.460881552593133,-0.516456222570952
"X600491.SH",-0.654968513253086,0.42324373420226,-1.2724937691828,-0.516762415795395
"X600107.SH",-0.292720257899208,-0.594407600161851,-0.753929734613199,-0.521589303592198
"X600503.SH",-0.349490506872577,-0.885367093068159,-0.399510604782435,-0.525259512104209
"X600020.SH",-1.26568470458405,0.556400720667934,-0.638209142069094,-0.530816408253968
"X600084.SH",-1.03388739727375,0.487259284153696,-0.878759742543635,-0.53100509642648
"X600329.SH",-0.094474944023951,-1.27422031173377,-0.384506087096144,-0.535407897258555
"X600403.SH",0.00869006975529335,-0.84556463208775,-0.959202231953538,-0.537954031310269
"X600221.SH",-0.549087493342437,0.146563221811593,-1.2423367904411,-0.548367067925828
"X600353.SH",-1.02914634414039,-0.0468756724529343,-0.411586229073432,-0.549197108114068
"X600369.SH",-1.3483497572948,0.318810301473995,-0.352591287870313,-0.549474198836816
"X600015.SH",-1.21117570523833,0.0827090954428636,-0.334922229583458,-0.56013422233751
"X600109.SH",-1.39658621015916,-0.539400419419924,0.530729531439708,-0.561235750457729
"X600425.SH",-0.864928322948244,0.647418163384468,-1.37371865550688,-0.563861476816022
"X600478.SH",-0.972970363117792,-1.46740194078273,0.869604864331836,-0.568527268182386
"X600054.SH",-0.599549936874321,-0.457836785439017,-0.639273612332349,-0.568953094081138
"X600581.SH",-1.25871560550955,1.27528264658944,-1.49652981769184,-0.569860393534539
"X600604.SH",-1.04897132406195,-1.30554308227175,0.777669486085246,-0.577950608480731
"X600609.SH",-0.654724564258258,-0.96808232600768,-0.0897254310815352,-0.579232152830068
"X600028.SH",-1.06497586694964,0.3124658981921,-0.849580759346943,-0.587124805126309
"X600415.SH",-0.347688276746438,-0.123289626616189,-1.38919823423082,-0.592821668952677
"X600170.SH",-1.030733494553,0.438228376093302,-1.06819156486778,-0.601282354453544
"X600293.SH",-0.634693424334025,0.148516213125342,-1.31242290359131,-0.6030493768734
"X600533.SH",-1.43488360033961,0.500738894441741,-0.614180696116286,-0.607985980638206
"X600315.SH",0.748595455284598,-3.30081383459163,0.276061686310038,-0.607987462370639
"X600216.SH",-0.114299475411477,-0.322746561354059,-1.55776673642286,-0.609873779497667
"X600097.SH",-1.11228440776078,-0.178409198911544,-0.37378615115943,-0.610572368125604
"X600062.SH",-1.04334910543598,-0.29725984405969,-0.351476655836114,-0.611960592143131
"X600487.SH",-1.19518055098344,0.369816132172012,-0.838123927205702,-0.618564558903481
"X600377.SH",-1.21501152495069,-0.194347234229322,-0.262157741972677,-0.622956102840874
"X600538.SH",-1.41910858143953,-0.707939065595191,0.517983056590093,-0.624630235277341
"X600459.SH",-1.43623527293421,0.111948861596636,-0.279805703435963,-0.624851161725482
"X600325.SH",-1.45786203444788,0.534181331873808,-0.684040854972602,-0.628102670708788
"X600363.SH",-1.47182931792545,0.118930637459509,-0.25757783087946,-0.630325885196166
"X600594.SH",-0.910434633633246,-2.02894088788148,1.10748894152712,-0.640609437359606
"X600195.SH",-0.347688276746438,-0.815610084527326,-0.86037190898733,-0.641869908752972
"X600351.SH",-1.07984426549028,-0.460624851484377,-0.246492537761748,-0.644072922969951
"X600585.SH",-1.15959294857192,-0.222808471366416,-0.406687175917289,-0.65268587361388
"X600525.SH",-1.14966573803254,-0.551290057208282,-0.122891066756446,-0.662120632402436
"X600510.SH",-1.34995056468923,0.417642444825442,-0.828853030121601,-0.663343401464539
"X600157.SH",0.163956992956954,-0.304263219365739,-2.13176913639408,-0.665226909545165
"X600115.SH",-0.554494183720853,-0.34180410140683,-1.16147891675178,-0.672782578935923
"X600035.SH",-0.902086245552233,0.0504754951909008,-1.0923909700966,-0.673409140692603
"X600468.SH",-0.217899154395766,-2.15730109892912,0.170025341948573,-0.683342388852472
"X600616.SH",-0.650462937937739,-0.545418547597476,-0.879957422628764,-0.687797966242968
"X600248.SH",-1.13030670902217,-0.676474344300441,-0.11097875159443,-0.688358612377328
"X600520.SH",-1.27876086406182,-0.748155789353703,0.156729023535992,-0.688932375370041
"X600208.SH",-1.39568509509609,-0.0508140225494606,-0.434556867311575,-0.703885304996747
"X600326.SH",-0.898919125476222,-0.454623821011515,-0.720610160771811,-0.712137844725487
"X600433.SH",-1.4788128322225,-1.30843937384194,0.897472548731557,-0.714815180422113
"X600521.SH",-0.363908347881686,-1.26947208953879,-0.688121168444116,-0.732841316547547
"X600118.SH",-0.724354373109426,-1.72693216925981,0.240572762705825,-0.735649571209965
"X600575.SH",-0.69995367627317,0.107432641556285,-1.63452666015256,-0.738109676088151
"X600613.SH",-1.19662930861222,-1.83601197512662,0.918073307961555,-0.75403332359441
"X600166.SH",-1.16590075401341,0.404227745119919,-1.36704085151322,-0.755204233523353
"X600348.SH",-0.146289060150438,-0.613114453047682,-1.7118318841183,-0.75599952520997
"X600572.SH",-1.05392756904234,-1.5443923852533,0.408294971590755,-0.7624002517157
"X600517.SH",-0.55641721587306,-1.35250245812529,-0.447331636482505,-0.762517114731561
"X600311.SH",-0.894744744001058,-1.06825037226044,-0.3162458994432,-0.773246779111517
"X600499.SH",-1.38216836915005,-1.15199341491344,0.374415818485835,-0.7861406265883
"X600497.SH",-1.04942189178744,-0.52651483917939,-0.734011058003663,-0.797926525869892
"X600562.SH",-1.05236025606667,-1.88132416514872,0.570214863797672,-0.814276892831982
"X600511.SH",-0.928006377363098,-1.74057395417653,0.261430406017326,-0.814945615393
"X600036.SH",-1.43623527293421,-0.462295714042615,-0.387597754671263,-0.829462149787848
"X600077.SH",-1.23122034157737,-0.389467013224984,-0.852710692620845,-0.865141448384696
"X600153.SH",-1.45200478653792,-0.446918133377171,-0.50655723803573,-0.86684452603904
"X600458.SH",-1.3420531499743,-0.521553526889066,-0.581135351054064,-0.86762792337266
"X600327.SH",-1.21861598520296,-0.457849181762745,-0.875781600157777,-0.887535628657342
"X600239.SH",-0.755442842785318,-0.276391980557742,-1.67834570354177,-0.88859844234398
"X600298.SH",-1.00189781253479,-0.565056694862359,-1.07654785788197,-0.893240490837213
"X600223.SH",-1.08750374352637,-0.60987885728873,-0.932836797013475,-0.897816193701211
"X600439.SH",-1.45042716747348,0.058356969965407,-1.27158794127178,-0.944140158381307
"X600479.SH",-1.43938917565495,-0.638958368733441,-0.637503158818119,-0.95869412852745
"X600048.SH",-1.46867541520471,-0.158006823818835,-1.08279071828385,-0.959709428712688
"X600507.SH",-1.28259515468089,-0.253982860336178,-1.2515014870244,-0.964683366080529
"X600106.SH",-0.923037644787515,-0.822475343460544,-1.17717057850055,-0.969108834503335
"X600582.SH",-1.21951120815989,-0.694645039510987,-0.957104845945477,-0.983329448900896
"X600125.SH",-1.26862787120331,-0.613031178426047,-1.01368864410776,-0.995467095241466
"X600309.SH",-1.25060556994193,-1.74259573648572,0.0267979761222978,-1.0149815560858
"X600552.SH",-0.720230600291018,-1.70406519493417,-0.736094368863452,-1.02014010925569
"X600547.SH",0.141952568164197,-2.05733777142597,-1.54557585490442,-1.02409306063344
"X600238.SH",-0.993787776967161,-1.1581690176763,-1.03483249082955,-1.05541556333862
"X600612.SH",-1.27133121639252,-1.73853333594602,-0.152306024256232,-1.07578429461768
"X600251.SH",-0.717146347484033,-2.46995605244592,-0.211908256202233,-1.09141783158806
"X600365.SH",-1.47791133982907,-1.53991942198303,-0.231684886976549,-1.1226458286195
"X600256.SH",0.205145814446607,-2.61455049226383,-1.55635113937436,-1.16921216371281
"X600111.SH",-0.663285351042567,-3.234628014647,0.118790457385708,-1.20006540759541
"X600252.SH",-0.849609366876065,-2.41944711358802,-0.625959788363266,-1.25346581733581
"X600161.SH",-1.31052972163604,-2.47926370185544,-0.00672786176900878,-1.27000935774175
"X600489.SH",-0.741926116839278,-0.950711203893167,-2.36474609317548,-1.29140763585631
"X600193.SH",-0.982906921164337,-2.09123953297801,-0.921738955035995,-1.29705631486994
"X600406.SH",-0.613948185101419,-2.4481655945654,-1.25693666211059,-1.35710995104337
"X600031.SH",-1.03253572467914,-1.54098722586477,-2.13171959374262,-1.51482633575387
"X600276.SH",-1.33666205846505,-3.40142133329936,-0.241915937367859,-1.62766600458618
